Year|Month|Day|Product Format|Total Net Sales|PO-Total
2020|May|24|94551787|1542.61|838.7033399
2020|May|25|94551967|450.03|244.6773093
2020|May|26|94560841|2623.33|1426.281194
2020|May|27|94560842|4010.61|2180.532994
2020|May|28|94571981|59.81|32.51816516
2020|May|29|94670247|648.72|352.7032955
2020|May|30|94709345|474.89|258.1934702
2020|May|1|94772339|200.03|108.7545323
2020|May|2|95040605|257.38|139.9352173
2020|May|3|95049935|1026.17|557.9195041
2020|May|4|95080214|1338.77|727.8773444
2020|May|5|95081732|110.21|59.92019699
2020|May|6|95090291|149919.47|81509.88273
2020|May|7|95090292|154342.62|83914.71005
2020|May|8|95102240|1500.05|815.5638463
2020|May|9|95127980|157.47|85.61503875
2020|May|10|95129386|117540.57|63905.76272
2020|May|11|95129387|117540.57|63905.76272
2020|May|12|95174272|903.53|491.2412267
2020|May|13|95181757|3072.47|1670.474618
2020|May|14|95183202|1155.87|628.4362408
2020|May|15|95192578|1153.4|627.0933238
2020|May|16|95207581|23638.61|12852.10206
2020|May|17|95265893|2886.76|1569.505742
2020|May|18|95275365|843.72|458.7230615
2020|May|19|95281389|305.99|166.3640421
2020|May|20|95286873|26016.45|14144.91252
2020|May|21|95315620|852409.63|463447.5361
2020|May|22|95315621|633803.7|344593.4358
2020|May|23|95315638|723430.5|393322.73
2020|May|24|95315639|727990.44|395801.9288
2020|May|25|95316518|296.81|161.3729577
2020|May|26|95326317|2724.93|1481.52021
2020|May|27|95330559|453.38|246.4986745
2020|May|28|95333850|183.57|99.80537666
2020|May|29|95351862|1887.45|1026.189781
2020|May|30|95352366|4404.75|2394.823407
2020|May|1|95353069|24.08|13.09208188
2020|May|2|95366409|10684.1|5808.850165
2020|May|3|95371214|4271.7|2322.485305
2020|May|4|95374114|1647.79|895.8887706
2020|May|5|95374834|107.63|58.51747394
2020|May|6|95379791|2044.06|1111.337246
2020|May|7|95392943|2310.39|1256.138499
2020|May|8|95394978|1880.64|1022.487245
2020|May|9|95421465|3039.21|1652.391452
2020|May|10|95430136|258.84|140.7290064
2020|May|11|95437535|8697.72|4728.873022
2020|May|12|95443281|2881.72|1566.765539
2020|May|13|95459391|298.6|162.3461648
2020|May|14|95462342|222.66|121.0582621
2020|May|15|95473425|4277.51|2325.644151
2020|May|16|95473904|118.38|64.36215334
2020|May|17|95491330|182.9|99.44110362
2020|May|18|95492102|2545.91|1384.188628
2020|May|19|95494217|998.28|542.7559591
2020|May|20|95507585|1369.02|744.3240004
2020|May|21|95932779|347.32|188.8347956
2020|May|22|96253544|1267.09|688.9055658
2020|May|23|96534870|449.69|244.4924543
2020|May|24|96660202|1844.36|1002.762132
2020|May|25|96661547|5587.5|3037.874065
2020|May|26|96661554|43.23|23.50376659
2020|May|27|96673793|2282.17|1240.795536
2020|May|28|96673825|170.02|92.43836215
2020|May|29|96831081|1125.52|611.9352157
2020|May|30|96848179|301.85|164.1131609
2020|May|1|96887037|51.97|28.25562687
2020|May|2|96892120|26.88|14.61441698
2020|May|3|96901951|212.24|115.3930007
2020|May|4|96965834|293.57|159.6113985
2021|May|5|11516076|2.43|1.354466448
2021|May|6|11519235|57.32|31.94980114
2021|May|7|11570574|137.98|76.90916891
2021|May|8|11570851|88.41|49.27916816
2021|May|9|11612034|3582.2|1996.695353
2021|May|10|12580811|452.62|252.2874912
2021|May|11|12584310|1444.12|804.9432454
2021|May|12|12609261|7650.66|4264.428919
2021|May|13|12609291|2416.41|1346.891469
2021|May|14|12628565|2263.31|1261.554509
2021|May|15|12634126|23639.25|13176.36666
2021|May|16|12636524|81303.34|45317.96136
2021|May|17|12643670|674.88|376.1737927
2021|May|18|12645181|1570.55|875.4145183
2021|May|19|12681524|447.47|249.4169141
2021|May|20|13104978|2373.52|1322.984857
2021|May|21|13208672|947.95|528.381263
2021|May|22|13576846|24212.83|13496.07648
2021|May|23|13594410|4927.84|2746.746477
2021|May|24|13597416|1579.35|880.3195819
2021|May|25|15195774|75|41.80451999
2021|May|26|15232596|190.24|106.0385584
2021|May|27|15779675|197.49|110.079662
2021|May|28|15825693|408.93|227.9349648
2021|May|29|15854941|2886.84|1609.10614
2021|May|30|15923613|286.37|159.6208052
2021|May|1|19149747|2482.16|1383.540098
2021|May|2|19167141|2143.7|1194.88466
2021|May|3|19177106|512.65|285.747829
2021|May|4|19209452|2386.26|1330.086052
2021|May|5|19256174|1260|702.3159358
2021|May|6|20787608|377.31|210.3101792
2021|May|7|20840181|860.62|479.7040799
2021|May|8|20874709|7658.89|4269.016268
2021|May|9|20886376|20122.66|11216.2419
2021|May|10|20888729|1244.27|693.5481345
2021|May|11|20905746|669.33|373.0802582
2021|May|12|20924215|2353.13|1311.619602
2021|May|13|20931002|3658.19|2039.051693
2021|May|14|20942001|817.85|455.8643557
2021|May|15|20981770|3215.46|1792.276825
2021|May|16|20983829|212.92|118.6802453
2021|May|17|20996666|38.75|21.59900199
2021|May|18|20998616|343.52|191.4758494
2021|May|19|20998619|540.43|301.2322232
2021|May|20|22752666|149.88|83.54215275
2021|May|21|22774901|5172.64|2883.19643
2021|May|22|22799541|2052.94|1144.295617
2021|May|23|22801018|286.37|159.6208052
2021|May|24|22806431|129.43|72.14345363
2021|May|25|22806432|256.12|142.7596488
2021|May|26|22853026|2284.57|1273.404696
2021|May|27|22878825|20648.92|11509.57585
2021|May|28|22886833|9808.02|5466.927575
2021|May|29|22886834|7351.71|4097.796102
2021|May|30|22914272|337.7|188.2318187
2021|May|1|22914273|337.7|188.2318187
2021|May|2|22919758|263.32|146.7728827
2021|May|3|22949861|13960.81|7781.666143
2021|May|4|22976569|258.12|143.874436
2021|May|5|22979267|677.26|377.5003894
2021|May|6|23227176|538.91|300.3849849
2021|May|7|23233249|916708.69|510967.5567
2021|May|8|23269921|5160.93|2876.669351
2021|May|9|23276089|2730.9|1522.186182
2021|May|10|23428268|6164.56|3436.08629
2021|May|11|23439650|405.58|226.0676962
2021|May|12|23505817|12155.6|6775.453643
2021|May|13|24263550|643.2|358.5155634
2021|May|14|24263736|156.59|87.2822638
2021|May|15|24275868|27169.67|15144.20017
2021|May|16|24283655|19655.2|10955.68268
2021|May|17|24298906|176065.48|98137.77171
2021|May|18|24510130|564.2|314.481469
2021|May|19|24523208|22.69|12.64726078
2021|May|20|24577739|1469.45|819.0620253
2021|May|21|24578214|217.76|121.3780303
2021|May|22|24589817|66946.76|37315.69556
2021|May|23|25184894|54510.16|30383.61431
2021|May|24|25198942|3425.43|1909.312759
2021|May|25|25848407|4018.44|2239.852737
2021|May|26|25848408|4018.44|2239.852737
2021|May|27|25915587|937.21|522.3948557
2021|May|28|25989509|12946.51|7216.301815
2021|May|29|26224661|592.37|330.1832468
2021|May|30|26224662|1477.72|823.6716704
2021|May|1|26292325|9914.61|5526.340159
2021|May|2|26307960|5646.16|3147.133448
2021|May|3|26309707|98820.53|55081.93096
2021|May|4|26343935|918.84|512.1555353
2021|May|5|39001027|4012.64|2236.619855
2021|May|6|39055162|1759.64|980.8120741
2021|May|7|39068025|1883.4|1049.795106
2021|May|8|39085709|1264.68|704.9245379
2021|May|9|39122801|8473.1|4722.851711
2021|May|10|39136242|736.58|410.5649778
2021|May|11|42334474|2275.02|1268.081588
2021|May|12|42339895|1205.83|672.1219245
2021|May|13|42357373|1810.11|1008.943729
2021|May|14|42357432|6178.43|3443.817339
2021|May|15|42373348|1078.12|600.9371879
2021|May|16|42390991|9128.95|5088.418304
2021|May|17|42392762|63.5|35.39449359
2021|May|18|42401012|1061|591.3946095
2021|May|19|42422315|3523.2|1963.809131
2021|May|20|42472886|1318.62|734.9903487
2021|May|21|42478284|23604.87|13157.20346
2021|May|22|42485924|7034.61|3921.046592
2021|May|23|42486993|128.12|71.41326801
2021|May|24|42491933|255.05|142.1632376
2021|May|25|42553656|72.09|40.18250461
2021|May|26|42554958|236286.34|131704.4937
2021|May|27|42559697|697.52|388.7931838
2021|May|28|42559720|37831.42|21086.99138
2021|May|29|42566037|20890.1|11644.00804
2021|May|30|42582865|2876.06|1603.097437
2021|May|1|42598682|17916.56|9986.575876
2021|May|2|42599080|16161.77|9008.467161
2021|May|3|42639360|261.1|145.5354689
2021|May|4|42680007|1169.34|651.7826321
2021|May|5|42763357|1143.87|637.5858171
2021|May|6|52136986|198.05|110.3918025
2021|May|7|52149459|9782.92|5452.936996
2021|May|8|55504814|4248.14|2367.886047
2021|May|9|55568389|4682.53|2610.012253
2021|May|10|55568390|1174.75|654.7981314
2021|May|11|55574240|2225.18|1240.301091
2021|May|12|55577568|10801.68|6020.7873
2021|May|13|55590441|5274.5|2939.972542
2021|May|14|84140577|990.79|552.2600048
2021|May|15|84156930|792.73|441.8626284
2021|May|16|84277350|6987746.14|3894924.976
2021|May|17|84278262|942575.43|525385.5121
2021|May|18|84278263|939931.82|523911.9808
2021|May|19|84443370|42493.22|23685.44887
2021|May|20|84443371|149044.2|83076.28318
2021|May|21|84443372|42493.22|23685.44887
2021|May|22|84443373|361828.22|201680.7341
2021|May|23|84540754|103838.08|57878.68121
2021|May|24|84540755|57809.85|32222.8404
2021|May|25|84606429|184423.95|102796.7294
2021|May|26|84606430|184423.95|102796.7294
2021|May|27|84606433|176085.15|98148.73564
2021|May|28|84606434|176085.15|98148.73564
2021|May|29|84607017|850340.39|473974.2911
2021|May|30|84607018|169670.78|94573.40686
2021|May|1|84664795|14084.56|7850.643601
2021|May|2|84676688|621804.6|346589.9044
2021|May|3|84676689|889417.56|495755.6556
2021|May|4|84726034|224530.74|125151.9974
2021|May|5|84726035|224530.74|125151.9974
2021|May|6|84741540|2960159.13|1649973.754
2021|May|7|84751396|4417.64|2462.364263
2021|May|8|84751397|9051.32|5045.147838
2021|May|9|84772842|415.87|231.8032764
2021|May|10|84922348|407468.34|227120.2449
2021|May|11|90092679|102.65|57.21645303
2021|May|12|90466547|3427.6|1910.522303
2021|May|13|90469101|280.96|156.6053058
2021|May|14|90529810|10831.08|6037.174672
2021|May|15|93235361|85.17|47.4732129
2021|May|16|93282470|1120.04|624.3031276
2021|May|17|93284542|370.43|206.4753112
2021|May|18|93302282|379.73|211.6590717
2021|May|19|93319842|6142.18|3423.611821
2021|May|20|93320088|435.52|242.7560606
2021|May|21|93321800|113.44|63.23072997
2021|May|22|93356292|52.44|29.22972038
2021|May|23|93360341|47.42|26.43160451
2021|May|24|93743585|1515.57|844.7690181
2021|May|25|94518424|18502.71|10313.29213
2021|May|26|94530675|275.34|153.4727538
2021|May|27|94551833|3279.58|1828.016902
2021|May|28|94560526|1182.91|659.3464632
2021|May|29|94671094|1086.74|605.7419207
2021|May|30|94709345|767.25|427.6602395
2021|May|1|94717562|946.9|527.7959997
2021|May|2|94724797|92.61|51.62022128
2021|May|3|94734766|325.91|181.6601481
2021|May|4|95031933|4390.78|2447.39267
2021|May|5|95072633|835.38|465.6354655
2021|May|6|95072937|24983.28|13925.52038
2021|May|7|95078826|22800.22|12708.6967
2021|May|8|95081732|595.63|332.0003499
2021|May|9|95095473|6124.86|3413.957764
2021|May|10|95095591|1028.86|573.4799792
2021|May|11|95133101|799.23|445.4856868
2021|May|12|95146959|4109.46|2290.586703
2021|May|13|95157504|486.24|271.027064
2021|May|14|95187505|762.81|425.1854119
2021|May|15|95188246|386.6|215.4883657
2021|May|16|95190194|48973.07|27297.27578
2021|May|17|95230588|3070.37|1711.404587
2021|May|18|95235044|3474.5|1936.664063
2021|May|19|95238094|275.03|153.2999618
2021|May|20|95244757|7263.3|4048.516934
2021|May|21|95261605|215898.78|120340.5982
2021|May|22|95298592|10764.81|6000.236198
2021|May|23|95315620|219369.53|122275.172
2021|May|24|95315639|64349.1|35867.7765
2021|May|25|95326257|2209.45|1231.533289
2021|May|26|95330570|593.57|330.8521191
2021|May|27|95352965|36880.29|20556.83761
2021|May|28|95363553|222.4|123.9643366
2021|May|29|95364003|10801.44|6020.653525
2021|May|30|95379791|1105.28|616.0759981
2021|May|1|95430135|8814.75|4913.285234
2021|May|2|95459391|7685.33|4283.753755
2021|May|3|95470951|544.45|303.4729454
2021|May|4|95483970|472.76|263.5133983
2021|May|5|95492642|91.59|51.05167981
2021|May|6|95493134|338.03|188.4157586
2021|May|7|95913058|8699.55|4849.073492
2021|May|8|95914119|12765.94|7115.653252
2021|May|9|95915120|821.56|457.9322859
2021|May|10|95942519|683.96|381.2349266
2021|May|11|96253544|24537.9|13677.26841
2021|May|12|96495288|1642.29|915.4019351
2021|May|13|96601837|334.36|186.3701241
2021|May|14|96673825|61.25|34.14035799
2021|May|15|96694041|602.18|335.651278
2021|May|16|96694770|139.73|77.88460771
2021|May|17|96827541|99.46|55.43836744
2021|May|18|96830933|3907.88|2178.227301
2021|May|19|96831081|12081.78|6734.306847
2021|May|20|96848179|326.28|181.8663838
2021|May|21|96878541|212.38|118.3792527
2021|May|22|96968252|102.09|56.90431261
2021|May|23|96968319|46.12|25.70699283
2021|May|24|96968325|103.58|57.73482907
2021|May|25|96983055|548.96|305.9867906
2020|June|1|9597593|6506.37|1458.711104
2020|June|2|11546904|767.33|172.0333752
2020|June|3|11588522|1064.99|238.7679671
2020|June|4|11588743|173.63|38.92739099
2020|June|5|12589431|72.96|16.3574408
2020|June|6|12598014|3927.42|880.5172719
2020|June|7|12615916|430.4|96.49455211
2020|June|8|12640455|924.19|207.2009761
2020|June|9|12645181|44.7|10.02162286
2020|June|10|12664250|452.22|101.3865389
2020|June|11|12683541|13612.66|3051.922699
2020|June|12|12699383|3039.14|681.3672237
2020|June|13|13372779|1076.46|241.3395111
2020|June|14|13464219|154.44|34.62504328
2020|June|15|19167140|1038.67|232.8670921
2020|June|16|19167141|341.52|76.56788902
2020|June|17|19177107|777.58|174.3313983
2020|June|18|19257432|3553.44|796.671936
2020|June|19|19329411|6337.4|1420.828472
2020|June|20|19333231|4245.43|951.8142805
2020|June|21|19351898|10444.88|2341.714724
2020|June|22|19368050|1698.78|380.8620242
2020|June|23|19368053|5128|1149.684162
2020|June|24|19417843|16127.5|3615.743237
2020|June|25|20766969|730.9|163.8658646
2020|June|26|20777042|5767.9|1293.148065
2020|June|27|20805885|1079.21|241.9560539
2020|June|28|20840749|810.5|181.711976
2020|June|29|20920721|3476.19|779.3526884
2020|June|30|22801689|1180.66|264.700878
2020|June|1|22909142|2540.37|569.5442968
2020|June|2|22941295|397.48|89.11397438
2020|June|3|22949861|15713.94|3523.024168
2020|June|4|22978111|29038.35|6510.321973
2020|June|5|23200563|2726.01|611.1642983
2020|June|6|23233249|1391422.71|311953.3253
2020|June|7|23252076|967.18|216.8392214
2020|June|8|23406401|368.73|82.66829972
2020|June|9|23406402|368.73|82.66829972
2020|June|10|23524604|10093.64|2262.967637
2020|June|11|24262090|43.55|9.763795874
2020|June|12|24266675|1823.88|408.9091164
2020|June|13|24273080|525.33|117.7776093
2020|June|14|24298906|66224.12|14847.27416
2020|June|15|25187376|15240.32|3416.839806
2020|June|16|25195785|17502.6|3924.037053
2020|June|17|25195931|9601|2152.51904
2020|June|18|25932861|326.59|73.22062215
2020|June|19|26309707|42077.47|9433.658507
2020|June|20|26310046|242183.5|54296.90604
2020|June|21|26310048|242183.5|54296.90604
2020|June|22|39085712|495.66|111.1256731
2020|June|23|42334473|999636.16|224115.8075
2020|June|24|42334474|779980.23|174869.5236
2020|June|25|42334479|177.08|39.70087195
2020|June|26|42346440|3745.14|839.6505736
2020|June|27|42353334|47765.47|10708.8932
2020|June|28|42405774|7579.81|1699.373539
2020|June|29|42420680|1332.64|298.7743957
2020|June|30|42421796|12231.17|2742.196261
2020|June|1|42421928|12897.19|2891.5162
2020|June|2|42504626|709.22|159.0052654
2020|June|3|42504704|8615.9|1931.662201
2020|June|4|42529901|38176.16|8558.995029
2020|June|5|42539736|10175.78|2281.38321
2020|June|6|42554958|3527326.97|790817.4631
2020|June|7|42577930|327.05|73.32375294
2020|June|8|42589304|18967.52|4252.468278
2020|June|9|42598682|3072.74|688.9002557
2020|June|10|42599080|2955.93|662.7117598
2020|June|11|42625293|57753.48|12948.17887
2020|June|12|42650656|269.25|60.36514441
2020|June|13|42696890|2753.9|617.4171632
2020|June|14|42703389|6796.52|1523.761973
2020|June|15|52123230|758.05|169.9528235
2020|June|16|55486276|577.78|129.5367619
2020|June|17|55511986|7130.36|1598.608026
2020|June|18|55562380|4151.27|930.7038553
2020|June|19|55574240|2849.25|638.7943833
2020|June|20|55590441|263.71|59.12309093
2020|June|21|84156926|2426.85|544.0934103
2020|June|22|84176445|278649.05|62472.38679
2020|June|23|84242998|796.11|178.4857757
2020|June|24|84277350|1018792.3|228410.5638
2020|June|25|84364222|1265.17|283.6477985
2020|June|26|84443373|59653.55|13374.16958
2020|June|27|84540752|12891.01|2890.13066
2020|June|28|84540755|25781.01|5780.034881
2020|June|29|84606433|184562.8|41378.4961
2020|June|30|84606434|184562.8|41378.4961
2020|June|1|84652845|327667.92|73462.28899
2020|June|2|84652847|327667.92|73462.28899
2020|June|3|84652981|181444.94|40679.48006
2020|June|4|84652982|201728.66|45227.03693
2020|June|5|84726034|994703.82|223009.9898
2020|June|6|84726035|1001363.63|224503.1017
2020|June|7|84751397|10115.53|2267.875318
2020|June|8|88987993|577.24|129.4156953
2020|June|9|89019137|15405.3|3453.827889
2020|June|10|89019138|14240.46|3192.673814
2020|June|11|93184459|3333.67|747.4000779
2020|June|12|93184460|3833.63|859.4897997
2020|June|13|93740791|597.14|133.8772232
2020|June|14|94520909|8594.28|1926.815054
2020|June|15|94531935|4607.9|1033.079105
2020|June|16|95063926|167.2|37.48580184
2020|June|17|95072631|790.46|177.2190605
2020|June|18|95080138|1395.78|312.9302183
2020|June|19|95081732|131.06|29.38330855
2020|June|20|95090291|253468.81|56827.04297
2020|June|21|95090292|177890.69|39882.62652
2020|June|22|95092182|4802.61|1076.732576
2020|June|23|95129386|551156.82|123567.9147
2020|June|24|95129387|551156.82|123567.9147
2020|June|25|95132298|327.28|73.37531834
2020|June|26|95181757|1202.75|269.6533981
2020|June|27|95235044|762.81|171.020003
2020|June|28|95244757|520.86|116.775447
2020|June|29|95281389|184.12|41.2792215
2020|June|30|95298551|15536.48|3483.238102
2020|June|1|95315620|2743871.74|615168.8536
2020|June|2|95315621|2750070.42|616558.5814
2020|June|3|95316047|13004.46|2915.565853
2020|June|4|95330454|918.22|205.8625177
2020|June|5|95352965|3678.47|824.7033343
2020|June|6|95389034|2376669.29|532843.0266
2020|June|7|95392476|736.83|165.1953551
2020|June|8|95395619|472.3|105.8884223
2020|June|9|95430135|9827.06|2203.201099
2020|June|10|95459391|704.18|157.8753106
2020|June|11|95483443|20353.25|4563.145313
2020|June|12|95914479|147.75|33.12516281
2020|June|13|95932791|7322.67|1641.723424
2020|June|14|96672880|36.45|8.17199448
2020|June|15|96673289|236.02|52.91506549
2020|June|16|96830934|17563.69|3937.733271
2020|June|17|96901555|107.34|24.06534671
2021|June|18|8651658|1689.52|595.1978284
2021|June|19|9597227|34692.67|12221.81557
2021|June|20|11611488|107.04|37.70892061
2021|June|21|12336076|57402.68|20222.28235
2021|June|22|12380318|6796.69|2394.393158
2021|June|23|12584310|2171.53|765.0042262
2021|June|24|12594452|916.56|322.8932014
2021|June|25|12609291|1557.25|548.6006785
2021|June|26|12610279|1662.23|585.5838855
2021|June|27|12636524|45619.98|16071.37709
2021|June|28|12645181|776.49|273.5482041
2021|June|29|12672027|14955290.78|5268571.307
2021|June|30|13104978|4237.57|1492.845578
2021|June|1|13208672|2516.35|886.4802166
2021|June|2|13319413|42176.81|14858.3892
2021|June|3|13394471|1016.15|357.9775755
2021|June|4|13409903|126472.81|44554.86876
2021|June|5|13469361|1321.63|465.5945511
2021|June|6|13508299|968.53|341.2016151
2021|June|7|13514044|26064|9182.03762
2021|June|8|13576846|21840.25|7694.060663
2021|June|9|13581202|18301.65|6447.453914
2021|June|10|13597416|830.58|292.6034686
2021|June|11|13597428|174.74|61.55882649
2021|June|12|15264551|3747.83|1320.315993
2021|June|13|15726729|154856.19|54553.9964
2021|June|14|15726730|157210.4|55383.35662
2021|June|15|15758072|31390.37|11058.45451
2021|June|16|15779961|2370.09|834.9545558
2021|June|17|15826773|58.94|20.76386193
2021|June|18|15942552|10828.05|3814.593403
2021|June|19|19167141|984.15|346.7043556
2021|June|20|19351570|11147.68|3927.195255
2021|June|21|19354421|657702.13|231700.6484
2021|June|22|19370674|809727.26|285257.296
2021|June|23|19371006|71950.35|25347.2537
2021|June|24|19417216|7282.51|2565.541774
2021|June|25|19417443|55833.33|19669.41899
2021|June|26|19419047|24613.43|8671.019038
2021|June|27|20863685|119340.43|42042.216
2021|June|28|20888729|400.93|141.2428769
2021|June|29|20890821|14266.79|5026.02066
2021|June|30|20981770|7070.74|2490.937718
2021|June|1|20995556|56264.78|19821.4137
2021|June|2|22755337|567363.28|199875.3446
2021|June|3|22774205|16065.91|5659.829267
2021|June|4|22774901|479.92|169.0701157
2021|June|5|22792208|7271.87|2561.793428
2021|June|6|22801019|151.69|53.43858527
2021|June|7|22842245|18977.82|6685.660573
2021|June|8|22853824|240.77|84.82041121
2021|June|9|22886833|5530.63|1948.375258
2021|June|10|22886834|285333.33|100519.5431
2021|June|11|22896313|74.53|26.25603376
2021|June|12|22949861|3985.21|1403.942148
2021|June|13|22980105|8210.4|2892.426399
2021|June|14|23126028|62058.31|21862.4055
2021|June|15|23233249|2016840.04|710508.7907
2021|June|16|23245651|60626.11|21357.85845
2021|June|17|23362142|636.02|224.0622915
2021|June|18|23412414|13720.53|4833.579751
2021|June|19|24275868|20427.55|7196.383233
2021|June|20|24279065|80023.02|28191.15946
2021|June|21|24283655|7018.26|2472.449637
2021|June|22|24298906|614305.38|216412.4888
2021|June|23|24589817|300551.22|105880.6249
2021|June|24|24590067|2531.69|891.8843163
2021|June|25|25199826|318687.94|112269.976
2021|June|26|25799169|1276.72|449.7732915
2021|June|27|25865103|16876.22|5945.291855
2021|June|28|25919667|19613.01|6909.430466
2021|June|29|25983317|128960.71|45431.32638
2021|June|30|26292325|11038.5|3888.732438
2021|June|1|26310048|18427.45|6491.771759
2021|June|2|26344203|204.06|71.88791424
2021|June|3|39055162|1876.61|661.1074132
2021|June|4|39085709|1330.18|468.6066145
2021|June|5|39097517|8513.79|2999.307093
2021|June|6|39122801|5242.31|1846.803546
2021|June|7|42334474|7650.12|2695.04641
2021|June|8|42346436|444.44|156.5709331
2021|June|9|42346440|5406.85|1904.769034
2021|June|10|42357372|969.5|341.5433346
2021|June|11|42357373|969.5|341.5433346
2021|June|12|42373348|12703.85|4475.415462
2021|June|13|42392762|95.48|33.63646992
2021|June|14|42402049|1015.21|357.6464246
2021|June|15|42472596|900.32|317.1720423
2021|June|16|42472886|64.21|22.62042033
2021|June|17|42478284|25566.81|9006.883488
2021|June|18|42485924|9210.08|3244.601789
2021|June|19|42491933|135.15|47.61173973
2021|June|20|42532849|329711.03|116153.2797
2021|June|21|42554958|31477.54|11089.16346
2021|June|22|42566037|90580.67|31910.49415
2021|June|23|42582864|10474.92|3690.189898
2021|June|24|42582865|3697.02|1302.416234
2021|June|25|42620053|523.02|184.2537337
2021|June|26|42737477|3090.48|1088.739396
2021|June|27|42739192|4227.5|1489.298037
2021|June|28|52099027|3071.03|1081.887392
2021|June|29|55354565|7303.37|2572.890504
2021|June|30|55504814|5065.06|1784.360477
2021|June|1|55568389|1746.79|615.3733692
2021|June|2|55590441|20545.75|7238.023689
2021|June|3|84056869|101516.15|35762.93387
2021|June|4|84059964|386988.8|136331.5577
2021|June|5|84209473|20320.06|7158.515782
2021|June|6|84225022|40502.75|14268.63775
2021|June|7|84233196|17893.62|6303.709791
2021|June|8|84258437|7897.1|2782.054531
2021|June|9|84258441|10776.6|3796.468179
2021|June|10|84277350|6551715.94|2308091.706
2021|June|11|84278262|517976.33|182476.9087
2021|June|12|84278263|517976.33|182476.9087
2021|June|13|84293391|21.12|7.440325143
2021|June|14|84443372|489061.87|172290.6879
2021|June|15|84469556|361226.02|127255.6363
2021|June|16|84540754|12191.02|4294.751545
2021|June|17|84540755|109719.18|38652.7639
2021|June|18|84652845|578858.11|203924.8367
2021|June|19|84652847|691137.06|243479.3771
2021|June|20|84664795|7840.58|2762.143206
2021|June|21|84676688|322729.19|113693.6604
2021|June|22|84676689|277841.6|97880.29556
2021|June|23|84726034|498267.24|175533.6304
2021|June|24|84726035|498267.24|175533.6304
2021|June|25|84726038|983363.34|346427.2246
2021|June|26|84726039|983363.34|346427.2246
2021|June|27|84741540|152580.75|53752.38592
2021|June|28|84761009|73331.76|25833.90804
2021|June|29|84922348|250897.25|88388.12109
2021|June|30|84974423|199.79|70.38364395
2021|June|1|89019144|20518.46|7228.409746
2021|June|2|90242277|146.81|51.71941923
2021|June|3|90466547|1946.77|685.8239479
2021|June|4|93284576|581.78|204.9541838
2021|June|5|93368502|107.25|37.78290112
2021|June|6|94518424|1887.64|664.9931512
2021|June|7|94530675|42.13|14.84189859
2021|June|8|94709345|286.94|101.0855538
2021|June|9|95081732|510.44|179.8219491
2021|June|10|95128528|134.35|47.32990923
2021|June|11|95134678|126.4|44.52921866
2021|June|12|95147410|808.9|284.9658621
2021|June|13|95215889|350.28|123.3994835
2021|June|14|95229299|255.82|90.12234745
2021|June|15|95230588|3487.75|1228.692899
2021|June|16|95238092|304.78|107.3703739
2021|June|17|95238094|296.75|104.5415003
2021|June|18|95238491|44.51|15.68034432
2021|June|19|95244758|890.85|313.8358738
2021|June|20|95249845|8063.24|2840.583679
2021|June|21|95261605|457266.64|161089.606
2021|June|22|95315620|233791.37|82361.92275
2021|June|23|95315638|13819.35|4868.392863
2021|June|24|95315639|20734.69|7304.585007
2021|June|25|95352965|8978.73|3163.099932
2021|June|26|95353988|2048125.3|721530.2162
2021|June|27|95387416|183.35|64.59202722
2021|June|28|95395619|3455.06|1217.1766
2021|June|29|95459391|181.88|64.07416368
2021|June|30|95470952|195.03|68.70675249
2021|June|1|95483970|506.42|178.4057509
2021|June|2|95489510|11001.27|3875.616751
2021|June|3|95911077|3895.22|1372.23974
2021|June|4|95994974|227.29|80.07156732
2021|June|5|96624219|460.08|162.0807193
2021|June|6|96661547|973.38|342.9102125
2021|June|7|96830930|113216.71|39884.90218
2021|June|8|96830933|4365.63|1537.959595
2020|July|1|11516076|2.97|0.614950894
2020|July|2|11546904|125.67|26.02049794
2020|July|3|11562426|1441.79|298.5286364
2020|July|4|11588522|49.29|10.2057002
2020|July|5|12471686|1442.59|298.6942797
2020|July|6|12479031|2146.77|444.4976874
2020|July|7|12589226|511.07|105.8191763
2020|July|8|12589431|77.71|16.0901798
2020|July|9|12589461|891.21|184.5287497
2020|July|10|12608432|864.41|178.9796978
2020|July|11|12608615|449.9|93.15367252
2020|July|12|12622410|11143.43|2307.293685
2020|July|13|12636524|49225.34|10192.31207
2020|July|14|12645181|374.62|77.56663436
2020|July|15|12689039|23612.79|4889.12671
2020|July|16|12692200|6247.34|1293.537818
2020|July|17|13513595|82403.26|17061.93887
2020|July|18|13587668|643.7|133.2807713
2020|July|19|13590792|1733.57|358.942903
2020|July|20|15129652|1139.01|235.8367738
2020|July|21|15854396|316.31|65.49330552
2020|July|22|15886198|4088.11|846.460236
2020|July|23|15936931|552.84|114.4678291
2020|July|24|19167140|2615.67|541.5853892
2020|July|25|19167141|1089.03|225.4882062
2020|July|26|19179812|2903.86|601.2563314
2020|July|27|19417843|17130.77|3546.997418
2020|July|28|20766969|784.98|162.5333849
2020|July|29|20840749|864.12|178.9196521
2020|July|30|20883793|1047.51|216.891317
2020|July|1|20920721|3705.6|767.2599442
2020|July|2|20946912|3606.29|746.6973942
2020|July|3|20981767|4480.02|927.606837
2020|July|4|20981770|53996.41|11180.18203
2020|July|5|22788860|2790|577.6811432
2020|July|6|22817830|2309.5|478.191613
